STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,FREQ,,MEASURE,,UNIT_MEASURE,,GEO_AREA,,AGE,,SEX,,EDUCATION_LEVEL,,INCOME_GROUP,,EMP_STATUS,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,OBS_STATUS_2,,OBS_STATUS_3,,UNIT_MULT,,TIME_HORIZON_USE,,DECIMALS,,BREAKDOWN_V7_HH,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,EGY,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2019,,17.6,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,EGY,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2020,,29.59988512,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,EGY,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2022,,39.46277234,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,NOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2005,,25.7325,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,NOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2006,,34.2546,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,NOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2007,,36.7503,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,NOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2008,,40.9226,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,NOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2009,,39.9193,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,NOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2010,,46.9639,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,NOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2011,,52.4406,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,NOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2013,,53.6069,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,NOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2015,,64.2839,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,NOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2016,,60.5899,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,NOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2017,,63.3499,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,NOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2018,,65.7886,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,NOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2019,,68.9752,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,NOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2020,,73.5396,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,NOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2021,,77.3848,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,NOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2022,,75.9756,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,NOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2023,,75.0219,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,CZE,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2005,,3.4713,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,CZE,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2006,,10.04,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,CZE,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2007,,10.6977,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,CZE,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2008,,14.1766,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,CZE,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2009,,20.0843,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,CZE,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2010,,20.5317,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,CZE,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2011,,31.1703,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,CZE,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2013,,40.5421,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,CZE,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2015,,39.8679,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,CZE,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2016,,45.7564,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,CZE,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2017,,51.3891,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,CZE,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2018,,55.0802,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,CZE,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2019,,56.459,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,CZE,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2020,,62.1029,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,CZE,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2021,,63.7309,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,CZE,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2022,,62.4436,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,CZE,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2023,,64.154,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,NZL,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2006,,21,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,NZL,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2012,,43,,B,,D,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,SVK,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2005,,9.133,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,SVK,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2006,,13.6262,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,SVK,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2007,,16.4916,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,SVK,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2008,,24.7656,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,SVK,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2009,,29.9913,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,SVK,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2010,,35.2463,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,SVK,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2011,,37.9268,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,SVK,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2013,,44.2113,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,SVK,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2015,,46.5856,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,SVK,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2016,,44.6534,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,SVK,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2017,,49.8736,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,SVK,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2018,,48.8035,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,SVK,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2019,,52.6449,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,SVK,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2020,,56.0112,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,SVK,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2021,,55.5663,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,SVK,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2022,,42.97,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,SVK,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2023,,55.5828,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,CRI,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2017,,49.3,,D,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,CRI,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2018,,43.9488312,,B,,D,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,GRC,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2005,,2.1608,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,GRC,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2006,,5.5553,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,GRC,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2007,,7.663,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,GRC,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2008,,10.3549,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,GRC,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2009,,14.9243,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,GRC,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2010,,22.2743,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,GRC,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2011,,30.2148,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,GRC,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2013,,33.5421,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,GRC,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2015,,37.1998,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,GRC,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2016,,40.6398,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,GRC,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2017,,47.2519,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,GRC,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2018,,47.0894,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,GRC,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2019,,49.8629,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,GRC,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2020,,52.0181,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,GRC,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2021,,58.5793,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,GRC,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2022,,56.5983,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,GRC,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2023,,48.6747,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,KOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2005,,13.50029317,,D,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,KOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2006,,15.04895886,,D,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,KOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2007,,16.33010954,,D,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,KOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2008,,16.91122548,,D,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,KOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2009,,18.95794034,,D,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,KOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2010,,19.25492674,,D,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,KOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2011,,19.12394847,,D,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,KOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2012,,19.26670263,,D,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,KOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2013,,45.34886854,,D,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,KOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2014,,57.60417559,,D,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,KOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2015,,71.54744907,,D,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,KOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2016,,45.08793589,,D,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,KOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2017,,48.55283446,,D,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,KOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2018,,46.25720239,,D,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,KOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2019,,50.38397337,,D,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,KOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2020,,67.60770919,,D,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,KOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2021,,73.83518893,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,KOR,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2022,,73.64046833,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,PRT,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2005,,10.0268,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,PRT,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2006,,13.8007,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,PRT,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2007,,17.7785,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,PRT,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2008,,21.581,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,PRT,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2009,,28.3185,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,PRT,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2010,,30.2601,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,PRT,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2011,,36.3656,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,PRT,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2013,,41.5063,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,PRT,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2015,,47.2028,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,PRT,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2016,,48.8855,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,PRT,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2017,,50.6574,,A,,,,,,0,,,,2,,IND_TOTAL,
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.0),,I,PRT,,A,,D1H_I,,PT_POP,,_Z,,Y16T74,,_T,,_T,,_T,,_T,,2018,,44.5873,,A,,,,,,0,,,,2,,IND_TOTAL,
